title,judge,makes,difficulty,hands_on_time,baking_time,ingredients,recipe_image,judge_image
Kate’s Blueberry Buns,Kate,12,Easy,1 hr 30 mins,20 mins,"[<div class=""recipe-sidebar__section__content"">
<h5>For the dough:</h5>
<p>300ml whole milk</p>
<p>50g unsalted butter, softened and diced</p>
<p>500g strong white bread flour</p>
<p>1 tsp salt</p>
<p>75g golden caster sugar</p>
<p>7g fast-action dried yeast</p>
<p>1½ tsp ground cardamom</p>
<p>2 tsp ground cinnamon</p>
<p>1 egg, beaten</p>
<p>150g dried blueberries</p>
<p>100ml hot water</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>To glaze:</h5>
<p>2 tbsp clear honey</p>
<p>1 tbsp boiling water</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the blueberry compote:</h5>
<p>250g blueberries</p>
<p>50g caster sugar</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the cinnamon butter:</h5>
<p>50g unsalted butter, softened</p>
<p>1 tsp ground cinnamon</p>
<p>1–2 tsp icing sugar, to taste</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>You will need:</h5>
<p>2 baking sheets lined with baking paper</p>
</div>]",https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2019/09/Blueberry_Teacakes_1024x450.png,https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2016/08/GBBO8-Baker-Portrait-Kate-1135_l-100x100.jpg
James’s Nordic Teacakes,James,12,Easy,1 hr 30 mins,20 mins,"[<div class=""recipe-sidebar__section__content"">
<h5>For the soaked fruit:</h5>
<p>200g sultanas </p>
<p>100g dried cranberries </p>
<p>75ml port </p>
<p>1 tsp plain flour</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the dough:</h5>
<p>750g strong white bread flour </p>
<p>1½ tsp finely ground cardamom seeds </p>
<p>7g salt </p>
<p>90g caster sugar </p>
<p>10g fast-action dried yeast </p>
<p>finely grated zest of 2 large unwaxed oranges </p>
<p>finely grated zest of 2 unwaxed lemons </p>
<p>70g very soft unsalted butter </p>
<p>450ml tepid water </p>
<p>1 egg, beaten, to glaze</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the citrus glaze:</h5>
<p>50ml orange juice </p>
<p>50ml lemon juice </p>
<p>50g caster sugar </p>
<p>3 cardamom pods, lightly bashed</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>You will also need:</h5>
<p>plate lined with kitchen towels </p>
<p>2–3 baking sheets lined with baking paper</p>
</div>]",https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2019/09/Nordic_Teacakes_1024x450.png,https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2016/08/GBBO8-Baker-Portrait-James-1045_l-100x100.jpg
Stacey’s Cranberry & Cinnamon Teacakes,Stacey,12,Easy,1 hr 45 mins,20 mins,"[<div class=""recipe-sidebar__section__content"">
<h5>For the dough:</h5>
<p>750g strong white bread flour </p>
<p>10g sea salt flakes, finely crushed </p>
<p>75g caster sugar </p>
<p>1 tbsp ground cinnamon </p>
<p>10g fast-action dried yeast </p>
<p>70g unsalted butter, at room temperature, diced; plus extra, softened, for glazing </p>
<p>about 425ml tepid water </p>
<p>175g dried cranberries </p>
<p>3 tbsp whole milk, for brushing</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>To finish:</h5>
<p>3 tbsp milk, for brushing</p>
<p>15g unsalted butter, very soft, for glazing</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the jam:</h5>
<p>2–3 large Braeburn, or other tart (eating) apples</p>
<p>300ml red wine</p>
<p>1 cinnamon stick, broken up</p>
<p>1 tsp allspice berries</p>
<p>5 whole cloves</p>
<p>pared peel of ½ orange</p>
<p>100ml orange juice</p>
<p>1½ tbsp lemon juice</p>
<p>1 vanilla pod, split lengthways</p>
<p>200g granulated sugar</p>
<p>40g raisins</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>You will also need:</h5>
<p>2 baking sheets lined with baking paper </p>
<p>square of muslin or cheesecloth, plus string to tie </p>
<p>sugar thermometer</p>
</div>]",https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2019/09/Cranberry_Teacakes_1024x450.png,https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2016/08/GBBO8-Baker-Portrait-Stacey-1201_l-100x100.jpg
Yan’s Masala Chai Spiced Teacakes,Yan,12,Easy,1 hr 45 mins,20 mins,"[<div class=""recipe-sidebar__section__content"">
<h5>For the infused milk:</h5>
<p>10 cloves </p>
<p>6 green cardamom pods, lightly cracked </p>
<p>4 whole black peppercorns </p>
<p>3 small cinnamon sticks, slightly broken up </p>
<p>500ml semi-skimmed milk </p>
<p>2 tsp ground ginger </p>
<p>4 Assam tea bags</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the dough:</h5>
<p>750g strong white bread flour </p>
<p>100g unsalted butter, at room temperature, diced </p>
<p>10g fast-action dried yeast </p>
<p>90g caster sugar </p>
<p>1 tsp salt </p>
<p>finely grated zest of 2 large unwaxed oranges </p>
<p>2½ tsp ground ginger </p>
<p>2 tsp ground mixed spice </p>
<p>2½ tsp ground cinnamon </p>
<p>2 eggs, beaten  </p>
<p>200g sultanas </p>
<p>50g chopped mixed peel </p>
<p>50g chopped glacé ginger </p>
<p>mango preserve, to serve</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the glaze:</h5>
<p>2 tbsp clear honey </p>
<p>1 tbsp boiling water</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>To finish:</h5>
<p>mango preserve</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>You will also need:</h5>
<p>spice grinder or a mortar and pestle </p>
<p>2–3 baking sheets lined with baking paper </p>
</div>]",https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2019/09/Masala_Chai_Teacakes_1024x450.png,https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2016/08/GBBO8-Baker-Portrait-Yan-928_l-100x100.jpg
Stacey’s Sparkly Chocolate Sandwich Cookies,Stacey,24 pairs,Needs skill,1 hr 30 mins,10 mins,"[<div class=""recipe-sidebar__section__content"">
<h5>For the biscuit dough:</h5>
<p>145g unsalted butter, softened</p>
<p>300g caster sugar</p>
<p>1 egg</p>
<p>190g plain flour</p>
<p>75g cocoa powder</p>
<p>1 tsp bicarbonate of soda</p>
<p>¼ tsp salt</p>
<p>edible silver glitter dust, or icing sugar, plus extra to decorate (optional)</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the marshmallow fluff: </h5>
<p>105g granulated sugar</p>
<p>170g golden syrup or  light corn syrup</p>
<p>2 egg whites</p>
<p>¼ tsp cream of tartar</p>
<p>good pinch of salt</p>
<p>1 tsp vanilla bean paste</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>You will also need:</h5>
<p>2 baking sheets lined with baking paper</p>
<p>sugar thermometer</p>
<p>large disposable piping bag</p>
</div>]",https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2019/09/Sparkly_Cookies_1024x450.png,https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2016/08/GBBO8-Baker-Portrait-Stacey-1201_l-100x100.jpg
Steven’s Amarspressi Biscuits,Steven,8,Easy,50 mins,15 mins,"[<div class=""recipe-sidebar__section__content"">
<h5>For the biscuit dough:</h5>
<p>140g ground almonds</p>
<p>140g golden caster sugar</p>
<p>30g semolina</p>
<p>2 egg whites</p>
<p>1 tbsp amaretto liqueur</p>
<p>1 tbsp flaked almonds, to decorate</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the cream filling:</h5>
<p>125g full-fat mascarpone cheese </p>
<p>½ tsp very finely ground coffee beans</p>
<p>4–5 tsp instant espresso coffee powder</p>
<p>4–5 tsp icing sugar, plus extra to dust (optional)</p>
<p>15g 70% dark chocolate, grated</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>You will also need:</h5>
<p>2 baking sheets lined with baking paper </p>
<p>2 large piping bags each fitted with a 1.25cm round nozzle</p>
</div>]",https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2019/09/Amarspressi_1024x450.png,https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2016/08/GBBO8-Baker-Portrait-Steven-987_l-100x100.jpg
Tom’s Coffee & Amaretto Kisses,Tom,15,Needs skill,1 hr 15 mins,15 mins,"[<div class=""recipe-sidebar__section__content"">
<h5>For the biscuit dough:</h5>
<p>250g salted butter, very soft</p>
<p>50g icing sugar</p>
<p>30g cornflour</p>
<p>250g plain flour</p>
<p>1 tbsp instant espresso coffee powder</p>
<p>½ tsp vanilla extract</p>
<p>60g 70% dark chocolate, melted, to decorate</p>
<p>35g walnut pieces, finely chopped, to decorate</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the ganache:</h5>
<p>75g 70% dark chocolate, finely chopped</p>
<p>150ml double cream</p>
<p>10g salted butter, softened</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the buttercream:</h5>
<p>60g unsalted butter, softened</p>
<p>120g icing sugar, sifted</p>
<p>1 tbsp instant espresso coffee powder</p>
<p>1 tbsp amaretto liqueur</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>You will also need:</h5>
<p>2–3 baking sheets lined with baking paper</p>
<p>ruler</p>
<p>large piping bag fitted with a large star nozzle</p>
<p>large piping bag fitted with a 1.5cm round nozzle</p>
<p>3 small disposable piping bags</p>
</div>]",https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2019/09/Coffee_Kisses_1024x450.png,https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2016/08/GBBO8-Baker-Portrait-Tom-890_l-100x100.jpg
James’s Rhubarb & Custard Whirls,James,12,Needs skill,1 hr 30 mins,15 mins,"[<div class=""recipe-sidebar__section__content"">
<h5>For the dough:</h5>
<p>40g icing sugar</p>
<p>185g plain flour</p>
<p>40g custard powder</p>
<p>185g very soft unsalted butter</p>
<p>½ tsp vanilla bean paste</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the rhubarb curd:</h5>
<p>200g trimmed rhubarb, finely chopped</p>
<p>1 egg</p>
<p>55g caster sugar</p>
<p>1½ tsp cornflour</p>
<p>55g unsalted butter</p>
<p>pink food-colouring gel</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the vanilla butter icing:</h5>
<p>75g unsalted butter, softened</p>
<p>150g icing sugar, sifted, plus extra for dusting</p>
<p>¼ tsp vanilla bean paste</p>
<p>1–2 tsp whole milk (optional)</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>You will need:</h5>
<p>2 baking sheets lined with baking paper</p>
<p>2 large reusable piping bags</p>
<p>large star nozzle</p>
<p>medium star nozzle</p>
<p>1 large disposable piping bag</p>
</div>]",https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2019/09/Rhubarb_Custard_Whirls_1024x450.png,https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2016/08/GBBO8-Baker-Portrait-James-1045_l-100x100.jpg
Flo’s Gin Jam Butties,Flo,24 small or 15 large,Easy,1 hr,10 mins,"[<div class=""recipe-sidebar__section__content"">
<h5>For the biscuit dough:</h5>
<p>500g plain flour</p>
<p>200g icing sugar</p>
<p>good pinch of salt</p>
<p>250g unsalted butter, chilled and diced</p>
<p>3 egg yolks</p>
<p>2 tsp vanilla extract</p>
<p>1–2 tbsp whole milk, if necessary</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the jam:</h5>
<p>200g raspberries</p>
<p>150g caster sugar</p>
<p>4 tsp raspberry gin</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the buttercream:</h5>
<p>150g unsalted butter, softened</p>
<p>250g icing sugar</p>
<p>1 tbsp raspberry gin (optional)</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>You will need:</h5>
<p>bread-shaped cookie cutter, 7 x 6cm or 8.5cm x 6.5cm</p>
<p>2 baking sheets lined with baking paper</p>
</div>]",https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2019/09/Gin_Jams_1024x450.png,https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2016/08/GBBO8-Baker-Portrait-Flo-1074_l-100x100.jpg
Chris’s Tropical Fresh Fruit Cake,Chris,16,Easy,1 hr 45 mins,35 mins,"[<div class=""recipe-sidebar__section__content"">
<h5>For the sponge:</h5>
<p>225g mango (about 2 large fruit), stoned and finely chopped</p>
<p>175g pineapple (about 1 pineapple), cored and chopped</p>
<p>340g white caster sugar</p>
<p>40g golden caster sugar</p>
<p>finely grated zest of 1 unwaxed lemon</p>
<p>finely grated zest of 1 unwaxed lime</p>
<p>2 eggs</p>
<p>380g self-raising flour</p>
<p>1½ tsp baking powder</p>
<p>2 tbsp limoncello liqueur</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the fruit purée:</h5>
<p>about 375g mango (about 3 large fruit), stoned and chopped</p>
<p>about 250g pineapple (about 1 pineapple), cored and chopped</p>
<p>2 tbsp limoncello liqueur, or to taste</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the cream filling:</h5>
<p>400ml double cream, well chilled</p>
<p>90g icing sugar, sifted</p>
<p>finely grated zest of 1 unwaxed lemon</p>
<p>finely grated zest of 1 unwaxed lime</p>
<p>limoncello liqueur, to taste</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>To decorate:</h5>
<p>12 physalis fruits, leaves opened out</p>
<p>few mango, pineapple and kiwi fruit slices</p>
<p>dried hibiscus flowers</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>You will need:</h5>
<p>18cm loose-bottomed deep sandwich tins x 2, greased and base-lined with baking paper</p>
<p>10cm loose-bottomed deep cake tin, greased and base-lined with baking paper</p>
<p>large disposable piping bag</p>
<p>small disposable piping bag</p>
</div>]",https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2019/09/Tropical-Cake-1024x450.png,https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2016/08/GBBO8-Baker-Portrait-Chris-1105_l-100x100.jpg
Sophie’s Pineapple & Coconut Sandwich Cake,Sophie,12,Needs skill,1 hr 30 mins,1 hr 30 mins,"[<div class=""recipe-sidebar__section__content"">
<h5>For the sponge:</h5>
<p>100g pack fresh coconut chunks</p>
<p>1 pineapple, topped, tailed and peeled</p>
<p>170g cake margarine, or softened unsalted butter</p>
<p>225g caster sugar</p>
<p>5 eggs, beaten</p>
<p>240g self-raising flour</p>
<p>2 tbsp coconut flakes, toasted, to decorate</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the buttercream:</h5>
<p>300g caster sugar</p>
<p>3 egg whites</p>
<p>250g unsalted butter, softened</p>
<p>coconut flavouring, to taste</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>You will need:</h5>
<p>20cm deep sandwich tins x 2, greased, then base-lined with baking paper</p>
<p>baking sheet lined with baking paper</p>
<p>mini-muffin tray</p>
<p>sugar thermometer</p>
<p>large disposable piping bag</p>
</div>]",https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2019/09/Coconut-Pineapple-Sandwich-1024x450.png,https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2016/08/GBBO8-Baker-Portrait-Sophie-1162_l-100x100.jpg
"Liam’s Apple, Almond & Maple Crumble Loaf",Liam,10–12,Easy,30 mins,1 hr 20 mins,"[<div class=""recipe-sidebar__section__content"">
<h5>For the sponge:</h5>
<p>1 Bramley apple (about 325g), peeled, cored and chopped into 1cm chunks</p>
<p>1 large Granny Smith or tart dessert apple (about 155g), peeled, cored and chopped into 1cm chunks</p>
<p>250g self-raising flour</p>
<p>140g unsalted butter, softened</p>
<p>70g golden caster sugar</p>
<p>70g light muscovado sugar</p>
<p>3 eggs</p>
<p>1 tsp vanilla extract</p>
<p>1 tsp ground cinnamon</p>
<p>few gratings nutmeg or a little ground nutmeg</p>
<p>3 tbsp whole milk</p>
<p>2 tbsp maple syrup</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the crumble:</h5>
<p>115g plain flour</p>
<p>¼ tsp ground cinnamon</p>
<p>¼ tsp fine sea salt</p>
<p>50g golden caster sugar</p>
<p>20g light muscovado sugar</p>
<p>75g unsalted butter, chilled and diced</p>
<p>50g flaked almonds</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the glaze:</h5>
<p>200g icing sugar</p>
<p>¼ tsp fine sea salt</p>
<p>¼ tsp vanilla extract</p>
<p>2 tbsp maple syrup</p>
<p>2 tbsp double cream</p>
<p>1 tbsp whole milk</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>To decorate:</h5>
<p>50g toasted flaked almonds</p>
<p>icing sugar, for dusting</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>You will need:</h5>
<p>900g loaf tin, greased, then lined with baking paper to cover the base and short ends</p>
<p>small disposable piping bag</p>
</div>]",https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2019/09/Crumble-Loaf-Cake-1024x450.png,https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2016/08/GBBO8-Baker-Portrait-Liam-959_l-100x100.jpg
Peter’s Coconut Cake,Peter,12,Easy,40 mins,50 mins,"[<div class=""recipe-sidebar__section__content"">
<h5>For the sponge:</h5>
<p>1 whole fresh coconut</p>
<p>250g plain flour</p>
<p>50g coconut flour</p>
<p>5 tsp baking powder</p>
<p>½ tsp salt</p>
<p>220g cake margarine</p>
<p>300g coconut palm sugar</p>
<p>4 eggs, beaten</p>
<p>1½ tsp vanilla extract</p>
<p>200ml coconut milk</p>
<p>2 tbsp demerara sugar, for sprinkling</p>
<p>20g desiccated coconut, toasted, to decorate</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the frosting:</h5>
<p>300g unsalted butter, softened</p>
<p>450g icing sugar, sifted</p>
<p>about 2 tbsp whole milk</p>
<p>1 tsp vanilla extract, or to taste</p>
<p>green food-colouring gel</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>You will need:</h5>
<p>hammer and sharp knife</p>
<p>25cm springform tin, greased, then base-lined with baking paper</p>
<p>piping bag fitted with a star nozzle</p>
</div>]",https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2019/09/Coconut-Cake-1024x450.png,https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2016/08/GBBO8-Baker-Portrait-Peter-1016_l-100x100.jpg
Tom’s Gilded Pear & Cardamom Cake,Tom,16,Easy,1 hr,55 mins,"[<div class=""recipe-sidebar__section__content"">
<h5>For the sponge:</h5>
<p>6 pears, peeled, cored and cut into 3mm-thick slices</p>
<p>250g fresh or frozen blackcurrants</p>
<p>250g blueberries, plus extra to decorate</p>
<p>200g blackberries, plus extra to decorate</p>
<p>500g self-raising flour</p>
<p>500g unsalted butter, softened</p>
<p>435g caster sugar</p>
<p>10 eggs, lightly beaten</p>
<p>2 tsp ground cinnamon</p>
<p>2 tsp finely ground green cardamom (about 20 pods)</p>
<p>2 tsp baking powder</p>
<p>1 tsp lemon juice</p>
<p>1 small pear, to decorate</p>
<p>1 sheet of edible gold leaf</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>For the buttercream icing:</h5>
<p>250g unsalted butter, softened</p>
<p>500g icing sugar, sifted, plus extra for gilding</p>
<p>about 2 tbsp whole milk</p>
<p>¼ tsp finely ground green cardamom (about 5 pods)</p>
<p>1 tsp vanilla extract</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>You will also need:</h5>
<p>23cm springform tins x 3, greased, then base-lined with baking paper</p>
<p>cake-decorating paintbrush</p>
</div>]",https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2019/09/Guilded-Pear-1024x450-3.png,https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2016/08/GBBO8-Baker-Portrait-Tom-890_l-100x100.jpg
Walnut & Stilton Soda Bread,Tom,2 loaves,Easy,1 hr,55 mins,"[<div class=""recipe-sidebar__section__content"">
<p>200g Stilton</p>
<p>150g walnut pieces</p>
<p>100g sultanas</p>
<p>600g plain white flour</p>
<p>400g plain wholemeal flour, plus extra for dusting</p>
<p>2 tsp bicarbonate of soda</p>
<p>2 tsp salt</p>
<p>about 800ml buttermilk</p>
</div>, <div class=""recipe-sidebar__section__content"">
<h5>You will also need:</h5>
<p>2 baking sheets, lined with baking paper</p>
</div>]",https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2019/12/Recipe_Card_C_1024_1-1024x450.png,https://thegreatbritishbakeoff.co.uk/wp-content/uploads/2016/08/GBBO8-Baker-Portrait-Tom-890_l-100x100.jpg
